"FECHA;DESDE;HASTA;LINEA;MOLINETE;ESTACION;pax_pagos;pax_pases_pagos;pax_franq;pax_TOTAL"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Virreyes_Turn04;Pza. de los Virreyes;0;0;1;1"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Bolivar_N_Turn04;Bolivar;7;0;0;7"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Catalinas_N_Turn01;Catalinas;0;0;2;2"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_LaPlata_Turn01;Avenida La Plata;22;0;4;26"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Pichin_Turn03;Pichincha;7;0;0;7"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_RetiroE_S_Turn03;Retiro E;20;0;0;20"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Bolivar_S_Turn01;Bolivar;13;0;1;14"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Catalinas_S_Turn03;Catalinas;1;0;0;1"
"19/2/2024;14:15:00;14:30:00;LineaE;LineaE_Jujuy_Turn02;Jujuy;25;0;1;26"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Venezuela_Norte_Turn01;Venezuela;5;0;1;6"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Patricios_Turn01;Patricios;21;0;2;23"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Hospitales_Norte_Turn02;Hospitales;40;0;0;40"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Patricios_Turn03;Patricios;30;0;0;30"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_HPrimo_Sur_Turn01;Humberto I;13;0;0;13"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Venezuela_Norte_Turn02;Venezuela;6;0;0;6"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Sur_Turn03;Once;32;0;4;36"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Caseros_Sur_Turn01;Caseros;29;0;0;29"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_HPrimo_Norte_Turn01;Humberto I;16;0;1;17"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_FDerecho_Norte_Turn05;Facultad de Derecho;1;0;0;1"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Hospitales_Sur_Turn02;Hospitales;20;0;1;21"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Hospitales_Norte_Turn01;Hospitales;24;0;4;28"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Inclan_Norte_Turn01;Inclan;8;0;0;8"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Inclan_Sur_Turn02;Inclan;11;0;0;11"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Norte_Turn02;Once;10;0;0;10"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Corrientes_Norte_Turn02;Corrientes;3;0;0;3"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Caseros_Norte_Turn02;Caseros;19;0;0;19"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Corrientes_Norte_Turn03;Corrientes;1;0;0;1"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Corrientes_Sur_Turn02;Corrientes;23;0;0;23"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Cordoba_Turn01;Cordoba;108;0;0;108"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Hospitales_Sur_Turn01;Hospitales;15;0;0;15"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Venezuela_Sur_Turn01;Venezuela;30;0;0;30"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_HPrimo_Norte_Turn02;Humberto I;14;0;0;14"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Norte_Turn01;Once;14;0;1;15"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Hospitales_Sur_Turn03;Hospitales;6;0;1;7"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Patricios_Turn04;Patricios;15;0;1;16"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Norte_Turn04;Once;0;0;2;2"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Cordoba_Turn02;Cordoba;90;0;20;110"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Venezuela_Sur_Turn02;Venezuela;23;0;0;23"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Cordoba_Turn03;Cordoba;77;0;1;78"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Corrientes_Norte_Turn01;Corrientes;6;0;0;6"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Corrientes_Sur_Turn01;Corrientes;13;0;0;13"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_HPrimo_Sur_Turn02;Humberto I;14;0;0;14"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Sur_Turn02;Once;21;0;1;22"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Caseros_Norte_Turn01;Caseros;21;0;0;21"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Inclan_Norte_Turn02;Inclan;7;0;1;8"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Sur_Turn01;Once;15;0;0;15"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Once_Sur_Turn04;Once;45;0;1;46"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Caseros_Sur_Turn02;Caseros;34;0;2;36"
"19/2/2024;14:15:00;14:30:00;LineaH;LineaH_Patricios_Turn05;Patricios;16;0;2;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_S_Turn03;Retiro E;9;0;1;10"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Indepen_Turn01;Independencia.H;10;0;0;10"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Medalla_Turn01;Medalla Milagrosa;12;0;0;12"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_ERios_Turn01;Entre Rios;17;0;1;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_ERios_Turn02;Entre Rios;13;0;0;13"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Varela_Turn02;Varela;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_N_Turn01;Retiro E;4;0;0;4"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Indepen_Turn02;Independencia.H;17;0;2;19"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Boedo_Turn03;Boedo;17;0;0;17"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_Turn04;Pza. de los Virreyes;0;0;2;2"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_E_Turn04;Pza. de los Virreyes;35;0;0;35"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Catalinas_N_Turn03;Catalinas;4;0;0;4"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_ERios_Turn03;Entre Rios;17;0;0;17"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_N_Turn03;Correo Central;11;0;0;11"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_Turn05;Pza. de los Virreyes;0;0;1;1"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Boedo_Turn01;Boedo;33;0;2;35"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Catalinas_N_Turn04;Catalinas;4;0;0;4"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_S_Turn04;Retiro E;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_N_Turn02;Retiro E;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_S_Turn02;Correo Central;6;0;0;6"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Medalla_Turn03;Medalla Milagrosa;2;0;0;2"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_Turn03;Pza. de los Virreyes;0;0;1;1"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_N_Turn02;Bolivar;19;0;1;20"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_S_Turn03;Bolivar;18;0;0;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_N_Turn02;Correo Central;10;0;0;10"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_LaPlata_Turn03;Avenida La Plata;4;0;0;4"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Varela_Turn01;Varela;6;0;0;6"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_SanJose_Turn02;San Jose;8;0;0;8"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_LaPlata_Turn02;Avenida La Plata;24;0;0;24"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Pichin_Turn01;Pichincha;0;0;3;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Catalinas_N_Turn07;Catalinas;9;0;0;9"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_N_Turn03;Bolivar;14;0;0;14"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_N_Turn05;Bolivar;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_EMitre_Turn02;Emilio Mitre;18;0;0;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_N_Turn04;Correo Central;7;0;0;7"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_N_Turn04;Retiro E;2;0;0;2"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_LaPlata_Turn01;Avenida La Plata;23;0;1;24"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_E_Turn03;Pza. de los Virreyes;31;0;0;31"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Jujuy_Turn02;Jujuy;29;0;0;29"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_S_Turn05;Correo Central;18;0;0;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Catalinas_S_Turn02;Catalinas;1;0;0;1"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Urquiza_Turn01;Urquiza;0;0;1;1"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_N_Turn04;Bolivar;5;0;0;5"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_N_Turn05;Retiro E;9;0;0;9"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Moreno_Turn01;Jose Maria Moreno;8;0;1;9"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_N_Turn01;Correo Central;8;0;0;8"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_S_Turn02;Bolivar;9;0;2;11"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Urquiza_Turn02;Urquiza;28;0;0;28"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_N_Turn01;Bolivar;20;0;0;20"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_S_Turn04;Correo Central;12;0;0;12"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Bolivar_S_Turn01;Bolivar;14;0;1;15"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_S_Turn05;Retiro E;6;0;1;7"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Jujuy_Turn03;Jujuy;5;0;0;5"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Urquiza_Turn03;Urquiza;6;0;0;6"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_EMitre_Turn01;Emilio Mitre;18;0;0;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_SanJose_Turn01;San Jose;22;0;0;22"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Moreno_Turn02;Jose Maria Moreno;23;0;1;24"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Belgrano_Turn01;General Belgrano;28;0;1;29"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_S_Turn01;Retiro E;11;0;3;14"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Medalla_Turn02;Medalla Milagrosa;11;0;2;13"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Catalinas_N_Turn06;Catalinas;5;0;0;5"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Pichin_Turn03;Pichincha;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_E_Turn02;Pza. de los Virreyes;13;0;0;13"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Belgrano_Turn02;General Belgrano;35;0;2;37"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Indepen_Turn03;Independencia.H;27;0;1;28"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Virreyes_E_Turn01;Pza. de los Virreyes;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_S_Turn02;Retiro E;16;0;2;18"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_S_Turn01;Correo Central;8;0;0;8"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Pichin_Turn02;Pichincha;19;0;4;23"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Catalinas_S_Turn03;Catalinas;1;0;0;1"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_RetiroE_N_Turn03;Retiro E;5;0;1;6"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_S_Turn03;Correo Central;3;0;0;3"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Jujuy_Turn01;Jujuy;0;0;2;2"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_CCentral_N_Turn05;Correo Central;1;0;0;1"
"19/2/2024;14:30:00;14:45:00;LineaE;LineaE_Indepen_Turn04;Independencia.H;5;0;0;5"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Sur_Turn04;Once;45;0;0;45"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Venezuela_Norte_Turn02;Venezuela;16;0;0;16"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Cordoba_Turn02;Cordoba;84;0;18;102"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_HPrimo_Norte_Turn02;Humberto I;10;0;0;10"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Sur_Turn01;Once;8;0;0;8"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Sur_Turn03;Once;26;0;4;30"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Corrientes_Norte_Turn03;Corrientes;1;0;0;1"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Hospitales_Sur_Turn02;Hospitales;15;0;0;15"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Patricios_Turn05;Patricios;17;0;0;17"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_HPrimo_Norte_Turn01;Humberto I;9;0;2;11"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Patricios_Turn04;Patricios;14;0;0;14"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Caseros_Sur_Turn01;Caseros;26;0;0;26"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Cordoba_Turn01;Cordoba;76;0;0;76"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Inclan_Norte_Turn02;Inclan;6;0;9;15"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Venezuela_Sur_Turn02;Venezuela;23;0;3;26"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Caseros_Sur_Turn02;Caseros;19;0;1;20"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Hospitales_Norte_Turn01;Hospitales;35;0;2;37"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Cordoba_Turn03;Cordoba;75;0;0;75"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Caseros_Norte_Turn02;Caseros;14;0;1;15"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Corrientes_Sur_Turn02;Corrientes;19;0;0;19"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Sur_Turn02;Once;23;0;1;24"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Venezuela_Norte_Turn01;Venezuela;7;0;1;8"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Patricios_Turn03;Patricios;26;0;1;27"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Caseros_Norte_Turn01;Caseros;22;0;0;22"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Corrientes_Norte_Turn02;Corrientes;4;0;0;4"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Hospitales_Sur_Turn01;Hospitales;12;0;1;13"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Hospitales_Sur_Turn03;Hospitales;14;0;0;14"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_HPrimo_Sur_Turn01;Humberto I;11;0;1;12"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Norte_Turn01;Once;13;0;1;14"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Venezuela_Sur_Turn01;Venezuela;22;0;1;23"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Corrientes_Norte_Turn01;Corrientes;15;0;0;15"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Corrientes_Sur_Turn01;Corrientes;9;0;0;9"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Norte_Turn04;Once;0;0;1;1"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Patricios_Turn01;Patricios;20;0;2;22"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Once_Norte_Turn02;Once;14;0;1;15"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Inclan_Norte_Turn01;Inclan;17;0;0;17"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Inclan_Sur_Turn02;Inclan;16;0;1;17"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_HPrimo_Sur_Turn02;Humberto I;13;0;1;14"
"19/2/2024;14:30:00;14:45:00;LineaH;LineaH_Hospitales_Norte_Turn02;Hospitales;32;0;2;34"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_SanJose_Turn01;San Jose;13;0;0;13"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_S_Turn01;Catalinas;1;0;0;1"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Indepen_Turn03;Independencia.H;17;0;3;20"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Jujuy_Turn03;Jujuy;6;0;0;6"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Indepen_Turn04;Independencia.H;5;0;0;5"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_N_Turn04;Catalinas;12;0;0;12"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_S_Turn01;Retiro E;11;0;1;12"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Belgrano_Turn02;General Belgrano;31;0;2;33"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_E_Turn02;Pza. de los Virreyes;3;0;0;3"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Varela_Turn02;Varela;10;0;1;11"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_S_Turn01;Bolivar;20;0;0;20"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_N_Turn03;Retiro E;3;0;1;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_S_Turn02;Correo Central;11;0;0;11"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Belgrano_Turn01;General Belgrano;25;0;3;28"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_E_Turn03;Pza. de los Virreyes;9;0;1;10"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_N_Turn01;Bolivar;35;0;1;36"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Jujuy_Turn01;Jujuy;0;0;4;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_N_Turn02;Bolivar;15;0;0;15"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_N_Turn04;Correo Central;4;0;0;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_N_Turn02;Retiro E;4;0;0;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Urquiza_Turn02;Urquiza;29;0;3;32"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_S_Turn03;Bolivar;13;0;0;13"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Medalla_Turn01;Medalla Milagrosa;9;0;0;9"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_N_Turn03;Bolivar;13;0;0;13"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_N_Turn01;Catalinas;0;0;2;2"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_LaPlata_Turn01;Avenida La Plata;15;0;1;16"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Jujuy_Turn02;Jujuy;22;0;2;24"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_LaPlata_Turn02;Avenida La Plata;12;0;0;12"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_S_Turn02;Catalinas;2;0;0;2"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_N_Turn01;Retiro E;3;0;0;3"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Indepen_Turn02;Independencia.H;10;0;1;11"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Pichin_Turn01;Pichincha;0;0;2;2"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Moreno_Turn01;Jose Maria Moreno;10;0;1;11"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Boedo_Turn01;Boedo;38;0;4;42"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Pichin_Turn03;Pichincha;5;0;0;5"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_E_Turn04;Pza. de los Virreyes;19;0;0;19"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Boedo_Turn03;Boedo;14;0;0;14"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Pichin_Turn02;Pichincha;16;0;1;17"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_N_Turn02;Correo Central;9;0;0;9"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_S_Turn05;Retiro E;6;0;0;6"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_EMitre_Turn02;Emilio Mitre;14;0;0;14"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Indepen_Turn01;Independencia.H;4;0;0;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_N_Turn06;Catalinas;8;0;0;8"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_N_Turn03;Catalinas;7;0;0;7"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_Turn04;Pza. de los Virreyes;0;0;2;2"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_SanJose_Turn02;San Jose;7;0;0;7"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_N_Turn04;Bolivar;4;0;0;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Urquiza_Turn03;Urquiza;4;0;1;5"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_S_Turn05;Correo Central;10;0;0;10"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_S_Turn02;Retiro E;15;0;1;16"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_LaPlata_Turn03;Avenida La Plata;4;0;0;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_ERios_Turn01;Entre Rios;17;0;0;17"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_EMitre_Turn01;Emilio Mitre;12;0;0;12"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Urquiza_Turn01;Urquiza;0;0;1;1"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_N_Turn05;Retiro E;12;0;0;12"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_S_Turn01;Correo Central;10;0;0;10"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_ERios_Turn02;Entre Rios;13;0;0;13"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_N_Turn05;Bolivar;2;0;0;2"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_N_Turn04;Retiro E;4;0;0;4"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Medalla_Turn02;Medalla Milagrosa;7;0;0;7"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_Turn02;Pza. de los Virreyes;0;0;1;1"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_N_Turn01;Correo Central;15;0;0;15"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_Turn01;Pza. de los Virreyes;0;0;2;2"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_N_Turn05;Correo Central;1;0;0;1"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_N_Turn03;Correo Central;8;0;2;10"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Virreyes_E_Turn01;Pza. de los Virreyes;1;0;0;1"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_ERios_Turn03;Entre Rios;14;0;1;15"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_S_Turn04;Correo Central;9;0;0;9"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Varela_Turn01;Varela;12;0;2;14"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_RetiroE_S_Turn03;Retiro E;14;0;0;14"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_CCentral_S_Turn03;Correo Central;1;0;0;1"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Catalinas_N_Turn07;Catalinas;17;0;0;17"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Moreno_Turn02;Jose Maria Moreno;16;0;2;18"
"19/2/2024;14:45:00;15:00:00;LineaE;LineaE_Bolivar_S_Turn02;Bolivar;17;0;0;17"
"19/2/2024;14:45:00;15:00:00;LineaH;LineaH_Venezuela_Norte_Turn01;Venezuela;5;0;1;6"
"19/2/2024;14:45:00;15:00:00;LineaH;LineaH_Hospitales_Norte_Turn02;Hospitales;35;0;0;35"
"19/2/2024;14:45:00;15:00:00;LineaH;LineaH_Corrientes_Sur_Turn01;Corrientes;15;0;0;15"
"19/2/2024;14:45:00;15:00:00;LineaH;LineaH_Once_Sur_Turn04;Once;56;0;3;59"
